"DATE.DE.CLASSEMENT","DATE.DE.PUBLICATION.DE.L.ETABLISSEMENT","TYPOLOGIE.ÉTABLISSEMENT","CLASSEMENT","CATÉGORIE","MENTION","NOM.COMMERCIAL","ADRESSE","CODE.POSTAL","COMMUNE","TÉLÉPHONE","COURRIEL","SITE.INTERNET","TYPE.DE.SÉJOUR","CAPACITÉ.D.ACCUEIL..PERSONNES.","NOMBRE.DE.CHAMBRES","NOMBRE.D.EMPLACEMENTS","NOMBRE.D.UNITES.D.HABITATION","NOMBRE.DE.LOGEMENTS","X","NOT_LUXE","FLAG_ENSEIGNE","NOM_ENSEIGNE"
"31/05/2012","11/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL DU CHÊNE","ellizakopartia",64250,"ITXASSOU","0559297501","hotel.chene.itxassou@wanadoo.fr","-","-","33",15,,,,"",TRUE,FALSE,
"31/05/2012","28/06/2012","HÔTEL","2 étoiles","-","-","TERMINUS","21 rue Marcadaou",65120,"ESQUIÈZE-SÈRE","0562628017","hotel.terminus65120@orange.fr","http://www.luz-terminus.fr","-","42",15,,,,"",TRUE,FALSE,
"31/05/2012","28/06/2012","HÔTEL","2 étoiles","-","-","LES FLEURS","4 place de la République",65400,"ARGELÈS-GAZOST","2562970024","hotel.les.fleurs@wanadoo.fr","-","-","25",9,,,,"",TRUE,FALSE,
"31/05/2012","16/06/2012","HÔTEL","3 étoiles","-","-","HÔTEL LE CATALAN","1, rue du balcon de la Mediterranée",66650,"BANYULS SUR MER","0468880280","hlecatalan@wanadoo.fr","hlecatalan.com","-","70",35,,,,"",TRUE,FALSE,
"31/05/2012","11/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL BEAU RIVAGE","1 allée du Racou",66700,"ARGELÈS-SUR-MER","0468811129","jqm@tagerim.fr","http://www.hbr-argeles.com","-","50",26,,,,"",TRUE,FALSE,
"31/05/2012","18/09/2012","HÔTEL","3 étoiles","-","-","HÔTEL RESTAURANT DE COLMAR","2 rue de la fecht",68000,"COLMAR","0389234353","kyriadciteadministrative@orange.fr","-","-","84",42,,,,"",TRUE,FALSE,
"31/05/2012","24/07/2012","HÔTEL","4 étoiles","-","-","BEST WESTERN GRAND HÔTEL BRISTOL","7 PLACE DE LA GARE",68000,"COLMAR","0389235959","reservation@grand-hotel-bristol.com","http://www.grand-hotel-bristol.com","-","180",91,,,,"",FALSE,TRUE,
"31/05/2012","13/07/2012","HÔTEL","4 étoiles","-","-","HÔTEL DU PARC","26 RUE DE LA SINNE",68100,"MULHOUSE","0389661211","contact@hotelduparc-mulhouse.com","http://www.hotelduparc-mulhouse.com","-","145",76,,,,"",FALSE,FALSE,
"31/05/2012","27/08/2012","HÔTEL","3 étoiles","-","-","BEST WESTERN HÔTEL DE LA BOURSE ","14 rue de la bourse",68100,"MULHOUSE","0389561844","bourse.hotel@gmail.com","http://www.alsacebooking.com/","-","131",48,,,,"",TRUE,TRUE,
"31/05/2012","18/09/2012","HÔTEL","3 étoiles","-","-","HÔTEL RESTAURANT AU NID DE CIGOGNES","2 route de colmar",68150,"OSTHEIM","0389479144","hotelauniddecigognes@wanadoo.fr","http://www.nid-de-cigognes.fr/index.php/site/accueil","-","150",76,,,,"",TRUE,FALSE,
"31/05/2012","28/08/2012","HÔTEL","3 étoiles","-","-","HÔTEL RESTAURANT AU CHEVAL BLANC","27 rue principale",68390,"BALDERSHEIM","0389454544","reservation@hotel-cheval-blanc.com","www.hotel-cheval-blanc.com","-","238",96,,,,"",TRUE,FALSE,
"31/05/2012","18/09/2012","HÔTEL","3 étoiles","-","-","AUBERGE LA MEUNIÈRE","30 rue sainte anne",68590,"THANNENKIRCH","0389731047","info@aubergelameuniere.com","http://www.aubergelameuniere.com","-","60",25,,,,"",TRUE,FALSE,
"31/05/2012","20/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL GAY LUSSAC","29 rue gay lussac",75005,"PARIS","0143542396","hotel.gay-lussac@club-internet.fr","http://www.paris-hotel-gay-lussac.com","-","85",35,,,,"",TRUE,FALSE,
"31/05/2012","03/10/2012","HÔTEL","2 étoiles","-","-","HÔTEL AU ROYAL CARDINAL","1 rue des écoles",75005,"PARIS","0143268364","royalcardinal@multi-micro.com","http://www.parishotelroyalcardinal.com","-","70",36,,,,"",TRUE,FALSE,
"31/05/2012","20/12/2012","HÔTEL","3 étoiles","-","-","HÔTEL PAIX RÉPUBLIQUE","2 BIS BOULEVARD SAINT-MARTIN",75010,"PARIS","0142089695","hotelpaix@wanadoo.fr","http://www.hotel-paix-republique.fr","-","81",45,,,,"",TRUE,FALSE,
"31/05/2012","18/07/2012","HÔTEL","4 étoiles","-","-","BEST WESTERN  PREMIER AMIRAL HÔTEL","98 AVENUE D'ITALIE",75013,"PARIS","0145651251","mraimon@amiralhotel.com","http://www.amiral-hotel-paris.com","-","91",49,,,,"",FALSE,TRUE,
"31/05/2012","24/07/2013","HÔTEL","3 étoiles","-","-","HÔTEL PASSY EIFFEL","10 RUE DE PASSY",75016,"PARIS","0145255566","contact@passyeiffel.com","http://www.passyeiffel.com","-","89",49,,,,"",TRUE,FALSE,
"31/05/2012","23/09/2013","HÔTEL","3 étoiles","-","-","HÔTEL DES DEUX AVENUES","38 rue Poncelet",75017,"PARIS","0147639548","hotel-des-deux-avenues@wanadoo.fr","www.hotel-des-deux-avenues.com","-","81",38,,,,"",TRUE,FALSE,
"31/05/2012","30/10/2012","HÔTEL","2 étoiles","-","-","HÔTEL SAINT-CLAIR","8 Rue Saint-Clair ",81000,"ALBI","05.63.54.25.66","hotel.saint-clair@orange.fr","http://www.hotel-albi-saintclair.com","-","33",15,,,,"",TRUE,FALSE,
"31/05/2012","27/02/2013","HÔTEL","2 étoiles","-","-","HÔTEL RIVIÈRE","10 quai Tourcaudière",81100,"CASTRES","05.63.59.04.53","hotelriviere@orange.fr","http://perso.orange.fr/hotelriviere","-","33",15,,,,"",TRUE,FALSE,
"31/05/2012","28/12/2012","HÔTEL","2 étoiles","-","-","HÔTEL AU BON ACCUEIL","49 avenue de Millau",81250,"ALBAN","0563558103","bardy@wanadoo.fr","http://hotel-bardy.fr/","-","22",11,,,,"",TRUE,FALSE,
"31/05/2012","22/06/2012","HÔTEL","2 étoiles","-","-","AUBERGE DU PARC","3 place de la république rue jean yole",85220,"COEX","0251601464","aubergeduparccoex@nordnet.fr","http://www.vendee-aubergeduparc.com","-","27",11,,,,"",TRUE,FALSE,
"31/05/2012","21/06/2012","HÔTEL","2 étoiles","-","-","HÔTEL INN","boulevard clémenceau",85300,"CHALLANS","0251687575","marmotte.challans@orange.fr","-","-","81",38,,,,"",TRUE,FALSE,
"31/05/2012","22/06/2012","HÔTEL","3 étoiles","-","-","HÔTEL LES PRATEAUX","8, Allée du tambourin",85330,"NOIRMOUTIER-EN-L'ÎLE","0251391252","les-prateaux@wanadoo.fr","http://lesprateaux.com","-","52",21,,,,"",TRUE,FALSE,
"30/05/2012","26/06/2012","HÔTEL","1 étoile","-","-","HÔTEL F1 MONTLUÇON","zac du parc athanor rue albert einstein",3100,"MONTLUÇON","0891705322","H2415-re@accor.com","http://www.hotelf1.com","-","203",70,,,,"",TRUE,TRUE,"F1"
"30/05/2012","26/06/2012","HÔTEL","2 étoiles","-","-","HÔTEL RESTAURANT SAINT CLAIR","chemin du serre",4230,"SAINT-ÉTIENNE-LES-ORGUES","0492730709","info@hotel-saintclair.com","http://www.hotel-saintclair.com","-","60",30,,,,"",TRUE,FALSE,
"30/05/2012","12/07/2012","HÔTEL","2 étoiles","-","-","LE FRANCE","place de la tour",4370,"COLMARS-LES-ALPES","0492834293","kfelefrance@wanadoo.fr","http://www.hotel-lefrance-colmars.com/contact.htm","-","40",14,,,,"",TRUE,FALSE,
"30/05/2012","22/06/2012","HÔTEL","4 étoiles","-","-","MERCURE NICE NOTRE DAME","28 avenue notre dame",6000,"NICE","0493133636","h1291-gm@accor.com","http://www.mercure.com","-","420",198,,,,"",FALSE,TRUE,"MERCURE"
"30/05/2012","22/06/2012","HÔTEL","1 étoile","-","-","HOTEL LIDO","4 rue du commandant berretta",6000,"NICE","0493884315","contact@hotel-nice-lido.com","http://www.hotel-nice-lido.com","-","18",8,,,,"",TRUE,FALSE,
"30/05/2012","09/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL DE LA FONTAINE","49 RUE DE FRANCE",6000,"NICE","0493883038","hotel-fontaine@orange.fr","http://www.hotel-fontaine.com","-","58",29,,,,"",TRUE,FALSE,
"30/05/2012","09/07/2012","HÔTEL","3 étoiles","-","-","GRAND HÔTEL LE FLORENCE","3 rue paul déroulède",6000,"NICE","0493884687","direction@hotel-florence-nice.com","http://www.hotel-florence-nice.com","-","96",52,,,,"",TRUE,FALSE,
"30/05/2012","10/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL MADEMOISELLE","12 avenue docteur dautheville",6160,"ANTIBES","0620669355","alaindupoux@yahoo.fr","-","-","39",14,,,,"",TRUE,FALSE,
"30/05/2012","10/07/2012","HÔTEL","4 étoiles","-","-","GARDEN BEACH HÔTEL","15 - 17 boulevard edouard Baudouin",6160,"ANTIBES","0492935757","contact.gardenbeach@partouche.com","www.garden-beach-hotel.com","-","400",175,,,,"",FALSE,FALSE,
"30/05/2012","09/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL BRISE MARINE","58 avenue jean mermoz",6230,"SAINT-JEAN-CAP-FERRAT","0493760436","info@hotel-brisemarine.com","http://www.hotel-brisemarine.com","-","38",16,,,,"",TRUE,FALSE,
"30/05/2012","09/07/2012","HÔTEL","4 étoiles","-","-","HOTEL VICTORIA","Rond-Point Duboys d'Angers",6400,"CANNES","0492594000","reservation@cannes-hotel-victoria.com","http://cannes-hotel-victoria.com","-","50",25,,,,"",FALSE,FALSE,
"30/05/2012","22/06/2012","HÔTEL","4 étoiles","-","-","HÔTEL RENOIR","7 rue edith cavell",6400,"CANNES","0492996262","contact@hotel-renoir-cannes.com","http://www.hotel-renoir-cannes.com","-","70",29,,,,"",FALSE,FALSE,
"30/05/2012","22/06/2012","HÔTEL","4 étoiles","-","-","CEZANNE HOTEL  & SPA","40 boulevard d'alsace",6400,"CANNES","0492594100","manager@hotels-groupeboucau.fr","http://www.hotel-cezanne.com","-","60",28,,,,"",FALSE,FALSE,
"30/05/2012","22/06/2012","HÔTEL","3 étoiles","-","-","HOTEL DE LONDRES","15 avenue carnot",6502,"MENTON","0493357462","hotel-de-londres@wanadoo.fr","http://www.hotel-de-londres.com","-","60",27,,,,"",TRUE,FALSE,
"30/05/2012","09/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL RELAIS DU POSTILLON","8 rue championnet",6600,"ANTIBES","0493342077","relais@relaisdupostillon.com","http://www.relaisdupostillon.com","-","32",16,,,,"",TRUE,FALSE,
"30/05/2012","22/06/2012","HÔTEL","2 étoiles","-","-","HÔTEL LE COLLIER","19 boulevard général vautrin",6600,"ANTIBES","0493745640","contact@lecollier-hotelrestaurant.com","http://www.lecollier-hotelrestaurant.com","-","90",45,,,,"",TRUE,FALSE,
"30/05/2012","22/06/2012","HÔTEL","3 étoiles","-","-","HÔTEL BRASILIA","16 chemin des grands plans",6800,"CAGNES SUR MER","0493202503","hotel-brasilia-riviera@orange.fr","http://www.hotel-brasilia-riviera.com","-","39",18,,,,"",TRUE,FALSE,
"30/05/2012","04/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL LE FLORIDE","1 avenue des sarcelles",11430,"GRUISSAN","0468490406","hotellegrandsoleil@wanadoo.fr","http://legrandsoleil.com","-","-",33,,,,"",TRUE,FALSE,
"30/05/2012","27/06/2012","HÔTEL","2 étoiles","-","-","HÔTEL PORTE DE CAMARGUE","15 rue Noguier",13200,"ARLES","0490961732","contact@portecamargue.com","http://www.portecamargue.com","-","58",26,,,,"",TRUE,FALSE,
"30/05/2012","26/06/2012","HÔTEL","3 étoiles","-","-","CAMPANILE","zac de la vallée barrey 13 rue de bruxelles",14120,"MONDEVILLE","0231340204","caen.mondeville@campanile.fr","http://www.campanile-caen-est-mondeville.fr/fr/index.aspx","-","98",49,,,,"",TRUE,TRUE,"CAMPANILE"
"30/05/2012","26/06/2012","HÔTEL","2 étoiles","-","-","P'TIT DEJ HOTEL ILE DE RÉ","12 rue de la terre rouge",17740,"SAINTE MARIE DE RE","0546303320","direction@ptitdej-hotel-iledere.com","http://ptitdej-hotel-iledere.com","-","146",32,,,,"",TRUE,FALSE,
"30/05/2012","04/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL SAINT PIERRE","3 place saint pierre",25300,"PONTARLIER","0381465080","stpierrehotel@aol.com","http://www.hotel-st-pierre-pontarlier.fr","-","35",14,,,,"",TRUE,FALSE,
"30/05/2012","26/06/2012","HÔTEL","3 étoiles","-","-","HÔTEL CAMPANILE TOULOUSE SESQUIÈRES","1 rue du pôle",31200,"TOULOUSE","0562720566","manager.toulouse.sesquieres@campanile.fr","http://www.campanile-toulouse.fr/fr/index.aspx","-","122",53,,,,"",TRUE,TRUE,"CAMPANILE"
"30/05/2012","25/11/2013","HÔTEL","2 étoiles","-","-","SUD HÔTEL","1315 rue Hélène Boucher",34130,"MAUGUIO","0467224643","sud.hotel@wanadoo.fr","http://www.hotel-montpellier.net/","-","84",42,,,,"",TRUE,FALSE,
"30/05/2012","06/05/2014","HÔTEL","2 étoiles","-","-","HÔTEL LE GRAND LARGE","279 avenue Saint-Maurice",34250,"PALAVAS-LES-FLOTS","0467680147","info@legrandlarge-palavas.com","www.legrandlarge-palavas.com","-","40",18,,,,"",TRUE,FALSE,
"30/05/2012","09/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL AZUR","18 avenue des isles-d'amérique",34300,"AGDE","04 67 26 98 22","contact@hotelazur.com","http://www.hotelazur.com/","-","94",35,,,,"",TRUE,FALSE,
"30/05/2012","26/06/2012","HÔTEL","2 étoiles","-","-","BALLADINS PARC DES EXPOSITIONS","route de carnon",34470,"PÉROLS","0467276683","montpellier.aeroport@balladins.com","http://www.balladins.com","-","160",74,,,,"",TRUE,TRUE,"BALLADINS"
"30/05/2012","27/06/2012","HÔTEL","2 étoiles","-","-","HÔTEL DU ROCHER","130 route de millau",34520,"LE CAYLAR","0467449910","hotel.du.rocher@orange.fr","http://www.millau-larzac.com","-","85",30,,,,"",TRUE,FALSE,
"30/05/2012","17/07/2012","HÔTEL","1 étoile","-","-","HÔTEL VÉNÉZIA","27 rue dupont des loges",35000,"RENNES","0299303656","hotel.venezia@wanadoo.fr","-","-","-",27,,,,"",TRUE,FALSE,
"30/05/2012","17/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL DES LICES","7 place des Lices",35000,"RENNES","0299791481","hotel.lices@wanadoo.fr","http://www.hotel-des-lices.com","-","-",48,,,,"",TRUE,FALSE,
"30/05/2012","04/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL ANNE DE BRETAGNE","12 rue tronjolly",35000,"RENNES","0299314949","hotelannedebretagne@wanadoo.fr","http://hotel-rennes.com","-","84",42,,,,"",TRUE,FALSE,
"30/05/2012","04/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL LES LOGES","8 rue du moulin",35135,"CHANTEPIE","0299416767","hotel-lesloges@wanadoo.fr","http://www.hotel-lesloges-rennes.fr","-","104",46,,,,"",TRUE,FALSE,
"30/05/2012","04/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL CAMPANILE","28 route d'ernée",35300,"FOUGÈRES","0299945400","fougeres@campanile.fr","http://www.campanile.com","-","96",48,,,,"",TRUE,TRUE,"CAMPANILE"
"30/05/2012","18/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL LA RANCE","15 quai Sébastopol",35400,"SAINT-MALO","0299817863","hotel-la-rance@wanadoo.fr","http://www.larancehotel.com","-","22",11,,,,"",TRUE,FALSE,
"30/05/2012","28/11/2012","HÔTEL","3 étoiles","-","-","HÔTEL ASCOTT","35 rue du chapitre",35400,"SAINT-MALO","02 99 81 89 93","informations@ascotthotel.com","http://www.ascotthotel.com","-","20",10,,,,"",TRUE,FALSE,
"30/05/2012","14/06/2012","HÔTEL","2 étoiles","-","-","HÔTEL LA CROIX VERTE","10 PLACE HENRI IV",35470,"BAIN DE BRETAGNE","0299437155","lacroixverte@wanadoo.fr","http://www.lacroixverte.com","-","50",24,,,,"",TRUE,FALSE,
"30/05/2012","05/07/2012","HÔTEL","2 étoiles","-","-","LE MINOTEL","47 RUE DE LA POTERIE",35500,"VITRE","0299751111","contact@leminotel.fr","http://www.leminotel.fr","-","34",15,,,,"",TRUE,FALSE,
"30/05/2012","03/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL DU CHÂTEAU","5 rue rallon",35500,"VITRÉ","0299745859","hotel-du-chateau2@wanadoo.fr","http://hotelduchateauvitre.fr","-","50",23,,,,"",TRUE,FALSE,
"30/05/2012","05/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL  LE PETIT BILLOT","5 bis place du général Leclerc",35500,"VITRE","0299750210","lepetit-billot@wanadoo.fr","www.hotel-vitre.com ","-","45",20,,,,"",TRUE,FALSE,
"30/05/2012","04/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL KYRIAD NANTES CENTRE","8 allée du commandant Charcot",44000,"NANTES","0240741454","kyriad-nantesdirec@wanadoo.fr","http://www.kyriad-nantes-centre.fr","-","170",94,,,,"",TRUE,TRUE,"KYRIAD"
"30/05/2012","04/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL ABAT-JOUR","17 rue Geoffroy Drouet",44000,"NANTES","0240743595","abat.jour@wanadoo.fr","http://hotelabatjour.frdddddd","-","32",15,,,,"",TRUE,FALSE,
"30/05/2012","03/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL BEAU SOLEIL","70 quai leray",44210,"PORNIC","0240823458","contact@hotel-beausoleil-pornic.com","http://www.hotel-beausoleil-pornic.com","-","38",17,,,,"",TRUE,FALSE,
"30/05/2012","04/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL ROSE  MARIE","1 allée des embruns",44250,"SAINT-BREVIN-L'OCEAN","0240272045","hotel.rosemarie@orange.fr","http://hotel-rosemarie.fr","-","17",6,,,,"",TRUE,FALSE,
"30/05/2012","27/06/2012","HÔTEL","3 étoiles","-","-","HÔTEL APTITUDES","pointe de Pen Bron",44420,"LA TURBALLE","0228567799","ycrochet@wanadoo.fr","http://www.hotels-aptitudes.com","-","100",43,,,,"",TRUE,FALSE,
"30/05/2012","04/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL MONA LISA","42 avenue Georges Clémenceau",44500,"LA BAULE","0240602133","hotel-mona-lisa@orange.fr","http://www.hotelmonalisa-labaule.com","-","35",16,,,,"",TRUE,FALSE,
"30/05/2012","03/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL ASTROLABE SNC JANAU","106 avenue De Lattre De Tassigny",44500,"LA BAULE","0240602175","hotelastrolabe@hotmail.fr","http://hotelastrolabe.fr","-","32",16,,,,"",TRUE,FALSE,
"30/05/2012","27/06/2012","HÔTEL","2 étoiles","-","-","HÔTEL LES TENNIS MEN","1 avenue de Lyon",44500,"LA BAULE-ESCOUBLAC","0240602404","hotel.tennis@wanadoo.fr","http://hotel-lestennis.com","-","38",18,,,,"",TRUE,FALSE,
"30/05/2012","27/06/2012","HÔTEL","3 étoiles","-","-","HÔTEL CAMPANILE SAINT NAZAIRE TRIGNAC","zac de la fontaine au brun",44570,"TRIGNAC","0240904444","manager.stnazaire.trignac@campanile.fr","http://www.campanile.com","-","94",47,,,,"",TRUE,TRUE,"CAMPANILE"
"30/05/2012","27/06/2012","HÔTEL","2 étoiles","-","-","HÔTEL LE BRETAGNE","7 avenue de la république",44600,"SAINT-NAZAIRE","0251763000","info@hotel-le-bretagne.com","http://www.hotel-le-bretagne.com","-","68",32,,,,"",TRUE,FALSE,
"30/05/2012","27/06/2012","HÔTEL","3 étoiles","-","-","HÔTEL KYRIAD LES CHAMPS D'AVAUX","route de Nantes - Lieu dit",44830,"BOUAYE","0240654350","patricia.barbereau@champsdavaux.com","http://www.champsdavaux.com","-","100",44,,,,"",TRUE,TRUE,"KYRIAD"
"30/05/2012","03/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL RESTAURANT LE VINOIS","la croix",46140,"CAILLAC","0565305360","contact@levinois.com","http://www.levinois.com","-","20",10,,,,"",TRUE,FALSE,
"30/05/2012","03/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL  L'ORANGE TREE","51 boulevard des martyrs",46300,"GOURDON","0565410248","info@orangetree.fr","http://www.orangetree.fr","-","36",18,,,,"",TRUE,FALSE,
"30/05/2012","06/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL RESTAURANT DU CAUSSE","pradines",46330,"SAINT-CIRQ-LAPOPIE","0565217661","info@hotelducausse.com","http://www.hotelducausse.com","-","13",6,,,,"",TRUE,FALSE,
"30/05/2012","17/10/2012","HÔTEL","2 étoiles","-","-","LE PETIT RELAIS","le bourg, calès",46350,"CALÈS","0565379609","petit.relais@meshnet.fr","http://hotel-petitrelais.fr/petitrelais/Accueil.html","-","30",13,,,,"",TRUE,FALSE,
"30/05/2012","22/07/2013","HÔTEL","3 étoiles","-","-","L'HOSTELLERIE DU RELAIS SAINTE ANNE","rue du pourtanel",46600,"MARTEL","0565374056","relais.sainteanne@wanadoo.fr","http://www.relais-sainte-anne.com","-","32",16,,,,"",TRUE,FALSE,
"30/05/2012","03/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL RESTAURANT LE QUERCY TURENNE","avenue joseph Lavayssière",46600,"MARTEL","0565373030","lequercyhotel@wanadoo.fr","http://www.hotel-quercy-turenne.com","-","35",12,,,,"",TRUE,FALSE,
"30/05/2012","04/07/2012","HÔTEL","3 étoiles","-","-","AUX SACRES","7/9 RUE DU GÉNÉRAL SARRAIL",51100,"REIMS","0326475080","auxsacres@bbox.fr","http://www.auxsacres-reims.sitew.com","-","59",28,,,,"",TRUE,FALSE,
"30/05/2012","04/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL DES REMPARTS","70/72 rue de verdun",52000,"CHAUMONT","0325326440","hotel.rest.des.remparts@wanadoo.fr","http://hotel-les-remparts.fr","-","36",17,,,,"",TRUE,FALSE,
"30/05/2012","14/06/2012","HÔTEL","2 étoiles","-","-","HÔTEL-RESTAURANT DES LAURIERS ROSES","PLACE DES BAINS",52400,"BOURBONNE LES BAINS","0325900097","lauriers.roses@wanadoo.fr","http://www.lauriers-roses.fr","-","120",68,,,,"",TRUE,FALSE,
"30/05/2012","27/08/2012","HÔTEL","3 étoiles","-","-","AUBERGE SUNDGOVIENNE","1 ROUTE DE BELFORT",68130,"CARSPACH","0389409718","mail@auberge-sundgovienne.fr","http://www.auberge-sundgovienne.fr","-","60",28,,,,"",TRUE,FALSE,
"30/05/2012","04/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL LE CLOS REBILLOTTE","16 rue des thermes",70300,"LUXEUIL-LES-BAINS","0384939090","hotel.luxeuil@joa.fr","http://www.hotel-luxeuil.com","-","92",21,,,,"",TRUE,FALSE,
"30/05/2012","13/06/2012","HÔTEL","3 étoiles","-","-","HÔTEL DAUMESNIL VINCENNES","50 Avenue de Paris",94300,"VINCENNES","0148084410","jmb@hotel-daumesnil.com","http://www.hotel-daumesnil.com","-","89",50,,,,"",TRUE,FALSE,
"30/05/2012","13/06/2012","HÔTEL","4 étoiles","-","-","BEST WESTERN SAINT LOUIS","2 bis, rue Robert Giraudineau",94300,"VINCENNES","0143741678","saint-louis@bookinnfrance.com","http://www.bookinnfrance.com/best-western-saint-louis.html","-","51",25,,,,"",FALSE,TRUE,
"30/05/2012","13/06/2012","HÔTEL","3 étoiles","-","-","CAMPANILE DE VILLEJUIF","20 RUE DU DOCTEUR PINEL",94800,"VILLEJUIF","0146781011","MANAGER.VILLEJUIF@CAMPANILE.FR","http://www.campanile-villejuif.fr","-","148",72,,,,"",TRUE,TRUE,"CAMPANILE"
"30/05/2012","17/07/2012","HÔTEL","3 étoiles","-","-","LE DOMAINE DES PIERRES","route de l'entre-deux",97410,"SAINT-PIERRE","0262554385","domainedespierres@wanadoo.fr","www.domainedespierres.com","-","100",41,,,,"",TRUE,FALSE,
"29/05/2012","22/06/2012","HÔTEL","3 étoiles","-","-","HÔTEL VAUBAN","13 avenue général de gaulle",5100,"BRIANÇON","0492211211","vauban.hotel@wanadoo.fr","http://hotel-vauban-briancon.com","-","87",39,,,,"",TRUE,FALSE,
"29/05/2012","27/06/2012","HÔTEL","3 étoiles","-","-","HÔTEL ALLIEY","11 rue de l'école serre chevalier 1500",5220,"LE MONÊTIER-LES-BAINS","0492244002","hotel@alliey.com","http://www.alliey.com","-","50",21,,,,"",TRUE,FALSE,
"29/05/2012","13/07/2012","HÔTEL","4 étoiles","-","-","PULLMAN CANNES MANDELIEU","605 avenue du général de gaulle",6210,"MANDELIEU","0492977000","h1168-gm@accor.com","http://pullmanhotels.com","-","426",213,,,,"",FALSE,TRUE,"PULLMAN"
"29/05/2012","11/07/2012","HÔTEL","3 étoiles","-","-","LE DOMAINE DU JAS","625 ROUTE DE LA MER",6410,"BIOT","0493655050","domainedujas@orange.fr","http://www.domainedujas.com","-","45",19,,,,"",TRUE,FALSE,
"29/05/2012","26/06/2012","HÔTEL","2 étoiles","-","-","HOTEL BENIDORM","734 chemin du littoral",13016,"MARSEILLE","0491461291","hotelbenidorm@orange.fr","http://hotelbenidormlestaque.fr","-","58",26,,,,"",TRUE,FALSE,
"29/05/2012","26/06/2012","HÔTEL","3 étoiles","-","-","IBIS","la falaise",17340,"CHATELAILLON-PLAGE","0546563535","fbarrier@simh.fr","http://ibishotels.com","-","140",70,,,,"",TRUE,TRUE,"IBIS"
"29/05/2012","29/06/2012","HÔTEL","2 étoiles","-","-","HÔTEL LE COMMERCE","7 rue de saintonge",17600,"SAUJON","0546028050","hotellecommercesaujon@sfr.fr","www.hotel-saujon.com","-","42",20,,,,"",TRUE,FALSE,
"29/05/2012","13/06/2012","HÔTEL","4 étoiles","-","-","HÔTEL ARTS ET TERROIRS","28 ROUTE DE DIJON",21220,"GEVREY-CHAMBERTIN","0380343076","arts-et-terroirs@wanadoo.fr","http://arts-et-terroirs.com","-","42",16,,,,"",FALSE,FALSE,
"29/05/2012","28/06/2012","HÔTEL","3 étoiles","-","-","HÔTEL LE PRESIDENT","mas neuf",30127,"BELLEGARDE","0466016712","hotel.lepresident@free.fr","http://hotel.lepresident.free.fr","-","58",29,,,,"",TRUE,FALSE,
"29/05/2012","28/06/2012","HÔTEL","3 étoiles","-","-","HÔTEL LES 3 BARBUS","route de mialet",30140,"GENERARGUES","0466617212","les3barbus@live.fr","http://www.aubergeles3barbus.com","-","60",28,,,,"",TRUE,FALSE,
"29/05/2012","28/06/2012","HÔTEL","4 étoiles","-","-","HÔTEL HOLIDAY INN","202 rue Claude Nicolas Ledoux",30900,"NIMES","0686464465","es.hotel@orange.fr","http://www.holidayinn-nimes.com","-","120",54,,,,"",FALSE,TRUE,
"29/05/2012","26/06/2012","HÔTEL","4 étoiles","-","-","PULLMAN MONTPELLIER ANTIGONE","1 rue des pertuisanes",34000,"MONTPELLIER","0467997272","H1294-GM@accor.com","http://wwww.pullmanhotels.com/","-","176",88,,,,"",FALSE,TRUE,"PULLMAN"
"29/05/2012","26/06/2012","HÔTEL","2 étoiles","-","-","ETAP HÔTEL MILLÉNAIRE","rue des frères lumière zac blaise pascal",34000,"MONTPELLIER","0619306847","arnaud.labedan@gmail.com","-","-","250",81,,,,"",TRUE,TRUE,"ETAP"
